County_FIPS,Name,NAICS_Code,Description,Year,Total_Establishments
36071,"Orange County, New York",4232102,Office and business furniture merchant wholesalers,2012,1
36071,"Orange County, New York",42322,Home furnishing merchant wholesalers,2012,15
36071,"Orange County, New York",423220,Home furnishing merchant wholesalers,2012,15
36071,"Orange County, New York",4232201,"Household china, glassware, and crockery merchant wholesalers",2012,1
36071,"Orange County, New York",4232202,"Linens, domestics, draperies, and curtains merchant wholesalers",2012,5
36071,"Orange County, New York",4232203,Floor coverings merchant wholesalers,2012,7
36071,"Orange County, New York",4232204,Other home furnishings merchant wholesalers,2012,2
36071,"Orange County, New York",4233,Lumber and other construction materials merchant wholesalers,2012,26
36071,"Orange County, New York",42331,"Lumber, plywood, millwork, and wood panel merchant wholesalers",2012,17
36071,"Orange County, New York",423310,"Lumber, plywood, millwork, and wood panel merchant wholesalers",2012,17
36071,"Orange County, New York",4233101,Lumber without yard merchant wholesalers,2012,4
36071,"Orange County, New York",4233102,Lumber with yard merchant wholesalers,2012,4
36071,"Orange County, New York",4233103,"Plywood, veneer, millwork, and wood panel merchant wholesalers",2012,9
36071,"Orange County, New York",42332,"Brick, stone, and related construction material merchant wholesalers",2012,2
36071,"Orange County, New York",423320,"Brick, stone, and related construction material merchant wholesalers",2012,2
36071,"Orange County, New York",4233201,"Brick, block, tile, clay/cement sewer pipe merchant wholesalers",2012,1
36071,"Orange County, New York",4233202,"Sand, gravel, and stone merchant wholesalers",2012,1
36071,"Orange County, New York",42333,"Roofing, siding, and insulation material merchant wholesalers",2012,2
36071,"Orange County, New York",423330,"Roofing, siding, and insulation material merchant wholesalers",2012,2
36071,"Orange County, New York",42339,Other construction material merchant wholesalers,2012,5
36071,"Orange County, New York",423390,Other construction material merchant wholesalers,2012,5
36071,"Orange County, New York",4233902,Other construction material merchant wholesalers,2012,5
36071,"Orange County, New York",4234,Professional and commercial equipment and supplies merchant wholesalers,2012,32
36071,"Orange County, New York",42341,Photographic equipment and supplies merchant wholesalers,2012,1
36071,"Orange County, New York",423410,Photographic equipment and supplies merchant wholesalers,2012,1
36071,"Orange County, New York",42342,Office equipment merchant wholesalers,2012,3
36071,"Orange County, New York",423420,Office equipment merchant wholesalers,2012,3
36071,"Orange County, New York",42343,Computer and computer peripheral equipment and software merchant wholesalers,2012,7
36071,"Orange County, New York",423430,Computer and computer peripheral equipment and software merchant wholesalers,2012,7
36071,"Orange County, New York",4234301,Computer and computer peripheral equipment merchant wholesalers,2012,6
36071,"Orange County, New York",42343011,Computer and peripheral equipment for resale merchant wholesalers,2012,1
36071,"Orange County, New York",42343012,Computer and peripheral equipment for end use merchant wholesalers,2012,5
36071,"Orange County, New York",4234302,Computer software (packaged) merchant wholesalers,2012,1
36071,"Orange County, New York",42344,Other commercial equipment merchant wholesalers,2012,9
36071,"Orange County, New York",423440,Other commercial equipment merchant wholesalers,2012,9
36071,"Orange County, New York",4234401,Restaurant and hotel equipment and supplies merchant wholesalers,2012,6
36071,"Orange County, New York",4234402,Store machines and equipment merchant wholesalers,2012,3
36071,"Orange County, New York",42345,"Medical, dental, and hospital equipment and supplies merchant wholesalers",2012,10
36071,"Orange County, New York",423450,"Medical, dental, and hospital equipment and supplies merchant wholesalers",2012,10
36071,"Orange County, New York",4234501,"Surgical, medical, and hospital supplies merchant wholesalers",2012,9
36071,"Orange County, New York",4234502,Dental equipment and supplies merchant wholesalers,2012,1
36071,"Orange County, New York",42346,Ophthalmic goods merchant wholesalers,2012,2
36071,"Orange County, New York",423460,Ophthalmic goods merchant wholesalers,2012,2
36071,"Orange County, New York",4235,Metal and mineral (except petroleum) merchant wholesalers,2012,16
36071,"Orange County, New York",42351,Metal service centers and other metal merchant wholesalers,2012,16
36071,"Orange County, New York",423510,Metal service centers and other metal merchant wholesalers,2012,16
36071,"Orange County, New York",4235101,Ferrous metal service centers and sales offices merchant wholesalers,2012,12
36071,"Orange County, New York",42351011,Ferrous metal service centers merchant wholesalers,2012,6
36071,"Orange County, New York",42351012,Ferrous metal sales offices merchant wholesalers,2012,6
36071,"Orange County, New York",4235102,Nonferrous metal service centers and sales offices merchant wholesalers,2012,4
36071,"Orange County, New York",42351021,Nonferrous metal service centers merchant wholesalers,2012,2
36071,"Orange County, New York",42351022,Nonferrous metal sales offices merchant wholesalers,2012,2
36071,"Orange County, New York",4236,Household appliances and electrical and electronic goods merchant wholesalers,2012,29
36071,"Orange County, New York",42361,"Electrical apparatus and equipment, wiring supplies, and related equipment merchant wholesalers",2012,17
36071,"Orange County, New York",423610,"Electrical apparatus and equipment, wiring supplies, and related equipment merchant wholesalers",2012,17
36071,"Orange County, New York",42362,"Household appliances, electric housewares, and consumer electronics merchant wholesalers ",2012,3
36071,"Orange County, New York",423620,"Household appliances, electric housewares, and consumer electronics merchant wholesalers ",2012,3
36071,"Orange County, New York",42369,Other electronic parts and equipment merchant wholesalers,2012,9
36071,"Orange County, New York",423690,Other electronic parts and equipment merchant wholesalers,2012,9
36071,"Orange County, New York",4236901,Communications equipment and supplies merchant wholesalers,2012,6
36071,"Orange County, New York",4236902,Electronic parts (except communications equipment) merchant wholesalers,2012,3
36071,"Orange County, New York",4237,"Hardware, plumbing and heating equipment and supplies merchant wholesalers",2012,24
36071,"Orange County, New York",42371,Hardware merchant wholesalers,2012,8
36071,"Orange County, New York",423710,Hardware merchant wholesalers,2012,8
36071,"Orange County, New York",42372,Plumbing and heating equipment and supplies (hydronics) merchant wholesalers,2012,10
36071,"Orange County, New York",423720,Plumbing and heating equipment and supplies (hydronics) merchant wholesalers,2012,10
36071,"Orange County, New York",42373,Warm air heating and air-conditioning equipment and supplies merchant wholesalers,2012,6
36071,"Orange County, New York",423730,Warm air heating and air-conditioning equipment and supplies merchant wholesalers,2012,6
36071,"Orange County, New York",4238,"Machinery, equipment, and supplies merchant wholesalers",2012,39
36071,"Orange County, New York",42381,Construction and mining (except oil well) machinery and equipment merchant wholesalers,2012,4
36071,"Orange County, New York",423810,Construction and mining (except oil well) machinery and equipment merchant wholesalers,2012,4
36071,"Orange County, New York",42382,Farm and garden machinery and equipment merchant wholesalers,2012,3
36071,"Orange County, New York",423820,Farm and garden machinery and equipment merchant wholesalers,2012,3
36071,"Orange County, New York",4238201,Farm machinery and equipment merchant wholesalers- farm dealers,2012,3
36071,"Orange County, New York",42383,Industrial machinery and equipment merchant wholesalers,2012,12
36071,"Orange County, New York",423830,Industrial machinery and equipment merchant wholesalers,2012,12
36071,"Orange County, New York",4238302,Hydraulic and pneumatic (fluid-power) machinery and equipment merchant wholesalers,2012,1
36071,"Orange County, New York",42383022,"Hydraulic and pneumatic parts, accessories, and supplies merchant wholesalers",2012,1
36071,"Orange County, New York",4238303,General-purpose industrial machinery and equipment merchant wholesalers,2012,7
36071,"Orange County, New York",4238305,Materials handling equipment merchant wholesalers,2012,1
36071,"Orange County, New York",4238307,Other industrial machinery and equipment merchant wholesalers,2012,3
36071,"Orange County, New York",42384,Industrial supplies merchant wholesalers,2012,7
36071,"Orange County, New York",423840,Industrial supplies merchant wholesalers,2012,7
36071,"Orange County, New York",4238401,General-line industrial supplies merchant wholesalers,2012,2
36071,"Orange County, New York",4238403,Welding supplies merchant wholesalers,2012,1
36071,"Orange County, New York",4238404,Industrial containers and supplies merchant wholesalers,2012,1
36071,"Orange County, New York",4238406,Other industrial supplies merchant wholesalers,2012,3
36071,"Orange County, New York",42385,Service establishment equipment and supplies merchant wholesalers,2012,10
36071,"Orange County, New York",423850,Service establishment equipment and supplies merchant wholesalers,2012,10
36071,"Orange County, New York",4238501,Beauty and barber shop equipment and supplies merchant wholesalers,2012,4
36071,"Orange County, New York",4238502,Custodial and janitors' equipment and supplies merchant wholesalers,2012,3
36071,"Orange County, New York",4238504,Other service establishment equipment and supplies merchant wholesalers,2012,3
36071,"Orange County, New York",42386,Transportation equipment and supplies (except motor vehicle) merchant wholesalers,2012,3
36071,"Orange County, New York",423860,Transportation equipment and supplies (except motor vehicle) merchant wholesalers,2012,3
36071,"Orange County, New York",4238601,Aircraft and aeronautical equipment and supplies merchant wholesalers,2012,2
36071,"Orange County, New York",4238603,Other transportation equipment and supplies merchant wholesalers,2012,1
36071,"Orange County, New York",4239,Miscellaneous durable goods merchant wholesalers,2012,39
36071,"Orange County, New York",42391,Sporting and recreational goods and supplies merchant wholesalers,2012,5
36071,"Orange County, New York",423910,Sporting and recreational goods and supplies merchant wholesalers,2012,5
36071,"Orange County, New York",42392,Toy and hobby goods and supplies merchant wholesalers,2012,3
36071,"Orange County, New York",423920,Toy and hobby goods and supplies merchant wholesalers,2012,3
36071,"Orange County, New York",42393,Recyclable material merchant wholesalers,2012,12
36071,"Orange County, New York",423930,Recyclable material merchant wholesalers,2012,12
36071,"Orange County, New York",4239301,Iron and steel scrap merchant wholesalers- processors and dealers,2012,3
36071,"Orange County, New York",42393011,Iron and steel scrap merchant wholesalers- processors (using power processing equipment),2012,2
36071,"Orange County, New York",42393012,Iron and steel scrap merchant wholesalers- dealers (not using power processing equipment),2012,1
36071,"Orange County, New York",4239302,Recyclable paper and paperboard merchant wholesalers,2012,3
36071,"Orange County, New York",4239303,Other recyclable material merchant wholesalers,2012,6
36071,"Orange County, New York",42394,"Jewelry, watch, precious stone, and precious metal merchant wholesalers",2012,5
36071,"Orange County, New York",423940,"Jewelry, watch, precious stone, and precious metal merchant wholesalers",2012,5
36071,"Orange County, New York",4239401,"Jewelry, watch, precious stone, and silverware merchant wholesalers",2012,4
36071,"Orange County, New York",4239402,Precious metal (except ore) merchant wholesalers,2012,1
