State_FIPS,County_FIPS,State,County,Poverty_Est_All_Ages,Poverty_Per_All_Ages,Poverty_Est_Age_0-17,Poverty_Per_Age_ 0-17,Poverty_Est_Age_5-17,Poverty_Per_Age_5-17,Med_HH_Inc
21,155,KY,Marion County,"4,065",21.8,"1,290",27.6,897,26.1,"39,089"
21,157,KY,Marshall County,"3,977",13.1,"1,172",19.2,776,17.2,"45,596"
21,159,KY,Martin County,"4,401",40.6,"1,093",42.9,759,40.7,"27,484"
21,161,KY,Mason County,"3,115",18.6,"1,196",30.2,821,28.9,"40,260"
21,163,KY,Meade County,"3,616",12.6,"1,461",20.9,"1,024",19.2,"52,377"
21,165,KY,Menifee County,"1,668",27.1,515,42,345,39.5,"30,828"
21,167,KY,Mercer County,"3,720",17.6,"1,138",24.7,712,21.3,"43,945"
21,169,KY,Metcalfe County,"2,484",25.2,863,37.5,600,36.7,"30,460"
21,171,KY,Monroe County,"2,748",26.2,916,39.1,609,35.6,"30,172"
21,173,KY,Montgomery County,"5,620",20.8,"1,781",27.8,"1,256",27.6,"41,139"
21,175,KY,Morgan County,"3,489",30.4,958,39.7,659,36.5,"30,872"
21,177,KY,Muhlenberg County,"6,368",21.6,"1,898",30,"1,333",28.4,"38,916"
21,179,KY,Nelson County,"5,618",12.7,"2,078",19,"1,402",17.6,"54,540"
21,181,KY,Nicholas County,"1,342",19.4,460,29.5,327,28.2,"37,061"
21,183,KY,Ohio County,"4,633",19.7,"1,656",28.9,"1,176",28.1,"38,261"
21,185,KY,Oldham County,"3,211",5.5,"1,115",6.8,761,5.6,"92,097"
21,187,KY,Owen County,"1,848",17.4,615,25.4,430,22.6,"43,626"
21,189,KY,Owsley County,"1,984",45.1,507,54.8,341,50.9,"23,047"
21,191,KY,Pendleton County,"2,229",15.6,724,22.7,503,21.2,"47,023"
21,193,KY,Perry County,"7,401",27.5,"2,045",35.5,"1,367",34.7,"31,265"
21,195,KY,Pike County,"16,796",27.4,"4,187",32.4,"2,877",30.6,"32,666"
21,197,KY,Powell County,"3,247",26.7,"1,107",38.7,732,36.5,"32,783"
21,199,KY,Pulaski County,"16,338",26,"4,826",34.4,"3,205",30.8,"32,767"
21,201,KY,Robertson County,492,23,151,35,104,29.1,"37,281"
21,203,KY,Rockcastle County,"3,956",24.1,"1,169",32.3,822,30.4,"33,789"
21,205,KY,Rowan County,"4,953",23.4,"1,304",29.6,875,28.3,"37,287"
21,207,KY,Russell County,"4,608",26.3,"1,442",37.4,958,35,"33,623"
21,209,KY,Scott County,"5,406",10.9,"2,012",15.5,"1,348",14.1,"61,989"
21,211,KY,Shelby County,"5,548",12.8,"1,897",17.9,"1,223",16.5,"57,447"
21,213,KY,Simpson County,"2,610",15,996,23.7,705,22.7,"45,269"
21,215,KY,Spencer County,"1,545",8.8,519,12.5,355,11,"67,437"
21,217,KY,Taylor County,"6,333",26.7,"1,937",35.4,"1,230",31.6,"34,633"
21,219,KY,Todd County,"2,368",19.3,985,29.4,657,27.1,"40,002"
21,221,KY,Trigg County,"2,218",15.8,795,26.3,544,23.9,"44,676"
21,223,KY,Trimble County,"1,408",16.2,473,23.3,328,21.4,"46,708"
21,225,KY,Union County,"2,832",18.9,678,22.9,434,20.6,"44,119"
21,227,KY,Warren County,"20,900",18.3,"5,936",22.5,"3,846",20.5,"48,925"
21,229,KY,Washington County,"2,284",19.7,564,20.8,403,20.2,"39,983"
21,231,KY,Wayne County,"5,252",26.2,"1,609",37.7,"1,105",35.2,"30,619"
21,233,KY,Webster County,"2,220",17.3,722,24.3,500,23.8,"43,024"
21,235,KY,Whitley County,"10,097",29.8,"3,213",38.5,"2,139",36.2,"31,086"
21,237,KY,Wolfe County,"2,558",36.2,831,50.3,568,46.9,"25,768"
21,239,KY,Woodford County,"2,812",11.2,926,16.3,645,14.9,"57,067"
22,0,LA,Louisiana,"898,902",19.9,"307,469",28,"207,577",26.3,"44,680"
22,1,LA,Acadia Parish,"13,527",22,"4,509",27.6,"3,023",25.2,"40,269"
22,3,LA,Allen Parish,"4,832",22.5,"1,500",26.2,953,23,"36,852"
22,5,LA,Ascension Parish,"15,873",13.7,"5,846",18.3,"3,761",16,"67,299"
22,7,LA,Assumption Parish,"4,067",17.8,"1,390",26.7,982,25.1,"46,317"
22,9,LA,Avoyelles Parish,"9,639",25.5,"3,275",33.8,"2,291",32.9,"34,022"
22,11,LA,Beauregard Parish,"6,559",18.9,"2,043",23.1,"1,346",21,"43,918"
22,13,LA,Bienville Parish,"3,704",27.4,"1,183",37.5,779,34,"33,134"
22,15,LA,Bossier Parish,"17,520",14.3,"6,783",21.8,"4,293",19.6,"51,138"
22,17,LA,Caddo Parish,"59,514",24.1,"22,030",36.5,"14,380",34,"39,812"
22,19,LA,Calcasieu Parish,"35,591",18.4,"12,741",26.3,"8,025",22.9,"45,979"
22,21,LA,Caldwell Parish,"2,168",23.3,686,31.1,447,27.4,"36,350"
22,23,LA,Cameron Parish,809,12.2,253,17,177,15.1,"59,300"
22,25,LA,Catahoula Parish,"2,158",23.3,728,32.3,504,30.8,"34,116"
22,27,LA,Claiborne Parish,"3,789",28.2,"1,114",37.3,772,36.3,"35,385"
22,29,LA,Concordia Parish,"5,855",30.9,"2,162",43.4,"1,375",37.7,"31,835"
22,31,LA,De Soto Parish,"6,298",23.5,"2,068",31.4,"1,479",30.8,"40,642"
22,33,LA,East Baton Rouge Parish,"80,273",18.4,"24,261",24.2,"17,265",24.1,"46,831"
22,35,LA,East Carroll Parish,"2,751",43,999,54.3,688,53.8,"25,402"
22,37,LA,East Feliciana Parish,"3,543",20.4,965,25.4,658,24.1,"41,651"
22,39,LA,Evangeline Parish,"7,757",24.1,"2,775",31.6,"1,817",28.6,"32,615"
22,41,LA,Franklin Parish,"5,718",29,"2,272",44.2,"1,458",39.3,"32,318"
22,43,LA,Grant Parish,"4,417",22.8,"1,227",25.7,824,23.5,"40,668"
22,45,LA,Iberia Parish,"14,132",19.4,"5,610",29.1,"3,838",27.2,"45,226"
22,47,LA,Iberville Parish,"5,867",19.9,"2,222",31,"1,533",30.2,"47,377"
22,49,LA,Jackson Parish,"3,679",24.6,"1,171",33.1,803,30.5,"37,130"
22,51,LA,Jefferson Parish,"68,333",15.8,"24,116",25.7,"16,573",24.8,"47,024"
22,53,LA,Jefferson Davis Parish,"6,700",21.7,"2,204",27.5,"1,484",25.7,"37,968"
22,55,LA,Lafayette Parish,"34,809",15.1,"10,987",19.8,"7,451",18.8,"51,340"
22,57,LA,Lafourche Parish,"16,903",17.6,"5,715",25.1,"4,282",25.7,"47,382"
22,59,LA,La Salle Parish,"2,447",18,705,20.9,479,19.2,"44,139"
22,61,LA,Lincoln Parish,"12,699",29.7,"2,906",30.5,"1,855",28.1,"32,889"
22,63,LA,Livingston Parish,"16,499",12.3,"5,932",16.9,"3,881",14.9,"58,818"
22,65,LA,Madison Parish,"4,250",41.4,"1,470",50.9,997,50.5,"26,732"
22,67,LA,Morehouse Parish,"7,608",29.4,"2,873",44.7,"1,995",43.5,"30,636"
22,69,LA,Natchitoches Parish,"11,500",31.1,"3,431",37.7,"2,299",34.8,"34,522"
22,71,LA,Orleans Parish,"103,855",27.9,"33,563",43.3,"22,807",42,"35,468"
22,73,LA,Ouachita Parish,"35,619",23.6,"14,129",36.1,"9,652",34.3,"40,877"
22,75,LA,Plaquemines Parish,"3,715",16,"1,228",19.9,844,18.9,"51,304"
22,77,LA,Pointe Coupee Parish,"4,072",18.3,"1,434",28.1,964,25.9,"44,469"
22,79,LA,Rapides Parish,"25,480",19.8,"8,772",26.7,"6,042",25.3,"40,406"
22,81,LA,Red River Parish,"2,140",25.3,721,34.5,486,32.8,"33,322"
22,83,LA,Richland Parish,"4,932",24.9,"1,842",35.7,"1,273",34.5,"36,666"
22,85,LA,Sabine Parish,"5,022",21.2,"1,578",27.1,"1,069",25.6,"39,561"
22,87,LA,St. Bernard Parish,"7,869",17.9,"3,165",27,"2,195",26.8,"45,615"
22,89,LA,St. Charles Parish,"6,272",12.1,"2,409",18.2,"1,599",16,"60,751"
22,91,LA,St. Helena Parish,"2,515",24,853,36.5,594,34.4,"35,004"
22,93,LA,St. James Parish,"3,450",16.1,"1,257",24.8,863,23.2,"47,477"
22,95,LA,St. John the Baptist Parish,"8,995",20.8,"3,373",30.9,"2,274",28.2,"47,225"
22,97,LA,St. Landry Parish,"24,857",30.1,"8,980",40.2,"5,621",35.4,"32,683"
22,99,LA,St. Martin Parish,"9,460",18,"3,515",26.9,"2,412",25.1,"46,713"
22,101,LA,St. Mary Parish,"11,395",21.8,"3,904",30.2,"2,605",28,"42,075"
22,103,LA,St. Tammany Parish,"27,292",11.2,"8,860",14.9,"6,177",13.6,"63,441"
22,105,LA,Tangipahoa Parish,"27,726",22.5,"9,926",31.9,"6,701",30.5,"39,927"
22,107,LA,Tensas Parish,"1,538",32,536,44.6,365,39.9,"27,522"
22,109,LA,Terrebonne Parish,"23,321",20.9,"7,692",27.1,"5,027",24.4,"49,044"
22,111,LA,Union Parish,"4,835",22,"1,682",33.3,"1,101",30,"38,998"
22,113,LA,Vermilion Parish,"10,775",18.3,"3,809",24.5,"2,407",21,"45,331"
22,115,LA,Vernon Parish,"6,911",13.9,"2,778",20.3,"1,914",21.2,"46,682"
22,117,LA,Washington Parish,"12,979",29.1,"4,189",38.2,"2,865",35.5,"29,749"
22,119,LA,Webster Parish,"8,681",22.2,"2,952",31.9,"2,033",30.1,"36,003"
22,121,LA,West Baton Rouge Parish,"5,012",20.5,"1,704",28.6,"1,217",28.3,"51,550"
22,123,LA,West Carroll Parish,"2,492",22.5,874,31.8,605,29,"33,959"
22,125,LA,West Feliciana Parish,"2,415",24,528,20.9,360,19.2,"53,679"
22,127,LA,Winn Parish,"3,487",26.8,"1,066",33.6,738,31.2,"36,644"
23,0,ME,Maine,"181,737",14,"47,862",19,"31,873",17,"49,381"
23,1,ME,Androscoggin County,"16,125",15.4,"5,196",22.6,"3,437",20.8,"46,701"
23,3,ME,Aroostook County,"13,603",20.1,"3,512",27.9,"2,299",24.8,"36,066"
23,5,ME,Cumberland County,"30,257",10.8,"7,531",13.7,"5,182",12.6,"61,436"
23,7,ME,Franklin County,"4,592",15.8,"1,239",22.6,852,20.8,"41,035"
23,9,ME,Hancock County,"6,886",12.9,"1,729",18.6,"1,175",17,"45,807"
23,11,ME,Kennebec County,"16,257",13.8,"4,537",19.4,"2,919",16.8,"45,556"
23,13,ME,Knox County,"5,315",13.9,"1,393",19.6,947,17.7,"50,002"
23,15,ME,Lincoln County,"3,951",11.7,"1,130",19.3,692,15.6,"47,905"
23,17,ME,Oxford County,"9,083",16.1,"2,444",22.6,"1,699",21.1,"40,120"
23,19,ME,Penobscot County,"26,330",18,"6,109",21.9,"3,982",19.4,"42,728"
23,21,ME,Piscataquis County,"3,403",20.3,857,29.8,580,26.8,"36,994"
23,23,ME,Sagadahoc County,"3,642",10.5,"1,092",16.3,745,14.7,"55,630"
23,25,ME,Somerset County,"8,681",17.3,"2,434",25,"1,628",22.1,"39,001"
23,27,ME,Waldo County,"5,752",15,"1,656",22.3,"1,084",19.7,"46,598"
23,29,ME,Washington County,"5,725",18.5,"1,527",26.2,"1,122",26.1,"38,057"
23,31,ME,York County,"22,134",11.2,"5,475",14.1,"3,530",12,"55,482"
24,0,MD,Maryland,"604,762",10.4,"183,531",13.8,"126,829",13.2,"73,851"
24,1,MD,Allegany County,"12,063",18.5,"2,868",22.9,"1,921",21.2,"39,808"
24,3,MD,Anne Arundel County,"36,632",6.7,"11,567",9.2,"8,098",9,"86,654"
24,5,MD,Baltimore County,"78,935",9.8,"22,777",13,"15,575",12.4,"67,766"
24,9,MD,Calvert County,"6,441",7.2,"1,669",7.7,"1,146",6.9,"92,446"
24,11,MD,Caroline County,"5,108",16,"1,800",23.7,"1,310",23.1,"49,573"
24,13,MD,Carroll County,"9,673",5.9,"2,759",7.4,"1,932",6.6,"84,500"
24,15,MD,Cecil County,"10,751",10.6,"3,520",14.8,"2,347",13.2,"62,198"
24,17,MD,Charles County,"11,000",7.2,"3,906",10.3,"2,831",9.9,"86,703"
24,19,MD,Dorchester County,"5,608",17.5,"2,002",29.4,"1,374",28.7,"42,279"
24,21,MD,Frederick County,"15,670",6.5,"4,789",8.3,"3,297",7.6,"83,698"
24,23,MD,Garrett County,"3,610",12.4,"1,124",19.7,772,18.2,"47,441"
24,25,MD,Harford County,"19,664",8,"5,596",9.8,"3,805",8.8,"79,403"
24,27,MD,Howard County,"18,818",6.1,"5,373",7.1,"3,857",6.8,"106,871"
24,29,MD,Kent County,"2,544",13.8,689,21,467,19.7,"53,288"
24,31,MD,Montgomery County,"73,213",7.2,"21,427",8.9,"14,658",8.5,"97,279"
24,33,MD,Prince George's County,"91,060",10.3,"29,365",14.6,"20,841",14.7,"71,904"
24,35,MD,Queen Anne's County,"3,620",7.5,"1,178",10.9,800,9.8,"80,650"
24,37,MD,St. Mary's County,"9,239",8.6,"3,362",12.4,"2,362",11.9,"84,686"
24,39,MD,Somerset County,"5,197",25.5,"1,377",32.6,910,31.6,"38,376"
24,41,MD,Talbot County,"4,333",11.7,"1,238",17.9,820,15.8,"54,836"
24,43,MD,Washington County,"19,416",13.8,"6,460",19.9,"4,278",17.9,"54,606"
24,45,MD,Wicomico County,"16,317",16.9,"5,143",23.5,"3,607",22.7,"51,927"
24,47,MD,Worcester County,"6,067",11.9,"1,873",20.5,"1,372",20.1,"55,691"
24,510,MD,Baltimore city,"139,782",23.3,"41,670",32.2,"28,449",32.2,"41,895"
25,0,MA,Massachusetts,"760,211",11.7,"209,291",15.3,"143,026",14.2,"69,200"
25,1,MA,Barnstable County,"18,801",8.9,"4,498",13.4,"3,151",12.4,"64,150"
25,3,MA,Berkshire County,"16,037",13,"4,543",20.4,"2,974",17.8,"49,890"
25,5,MA,Bristol County,"66,553",12.4,"20,107",17.4,"13,676",15.8,"57,732"
25,7,MA,Dukes County,"1,544",9,420,13.4,293,12.6,"61,259"
25,9,MA,Essex County,"80,526",10.7,"25,774",15.5,"17,893",14.5,"70,074"
25,11,MA,Franklin County,"8,397",12,"2,091",16.7,"1,418",15.3,"53,953"
25,13,MA,Hampden County,"80,178",17.7,"27,036",26.2,"18,480",24.3,"49,072"
25,15,MA,Hampshire County,"20,809",15,"3,078",12.5,"2,099",11.1,"57,737"
25,17,MA,Middlesex County,"134,684",8.9,"30,754",9.6,"20,395",8.8,"84,026"
25,19,MA,Nantucket County,765,7.1,184,8.2,124,8,"82,596"
25,21,MA,Norfolk County,"43,999",6.5,"10,459",7,"7,565",6.8,"90,039"
25,23,MA,Plymouth County,"42,124",8.5,"13,006",11.5,"8,889",10.3,"74,576"
25,25,MA,Suffolk County,"155,184",21.5,"41,079",31.5,"28,556",32.7,"54,280"
25,27,MA,Worcester County,"90,611",11.5,"26,263",15,"17,513",13.4,"65,217"
26,0,MI,Michigan,"1,567,465",16.2,"492,257",22.6,"336,070",20.8,"49,755"
26,1,MI,Alcona County,"1,803",17.5,413,30.9,287,28.2,"36,377"
26,3,MI,Alger County,"1,310",15.5,333,23.3,238,21.4,"45,308"
26,5,MI,Allegan County,"12,851",11.4,"4,201",15.2,"2,895",13.9,"54,232"
26,7,MI,Alpena County,"4,793",16.8,"1,416",26,954,23,"38,121"
26,9,MI,Antrim County,"2,996",13,976,22.7,656,19.8,"45,743"
26,11,MI,Arenac County,"3,010",19.9,873,31.5,556,26,"36,460"
26,13,MI,Baraga County,"1,208",15.8,347,21.6,234,19.2,"41,624"
26,15,MI,Barry County,"5,971",10.2,"1,988",15,"1,353",13.4,"57,235"
26,17,MI,Bay County,"17,614",16.8,"5,380",24.7,"3,324",20.5,"46,061"
26,19,MI,Benzie County,"2,043",11.8,607,18.6,435,17.2,"48,846"
26,21,MI,Berrien County,"26,842",17.7,"8,917",26.2,"5,782",23.4,"44,145"
26,23,MI,Branch County,"6,310",15.2,"2,342",23.3,"1,549",21.1,"46,371"
26,25,MI,Calhoun County,"20,194",15.4,"7,102",23.5,"4,902",22.2,"45,916"
26,27,MI,Cass County,"7,555",14.8,"2,365",22.1,"1,611",19.3,"48,030"
26,29,MI,Charlevoix County,"3,241",12.6,983,19,672,17.2,"47,991"
26,31,MI,Cheboygan County,"4,054",16.1,"1,249",28.3,869,25.6,"41,930"
26,33,MI,Chippewa County,"6,623",19.9,"1,768",24.7,"1,177",22.2,"38,989"
26,35,MI,Clare County,"7,376",24.5,"2,316",38.8,"1,511",35.1,"34,655"
26,37,MI,Clinton County,"7,616",10,"1,921",11,"1,369",10.4,"60,650"
26,39,MI,Crawford County,"2,230",16.5,674,28.4,473,26.1,"41,101"
26,41,MI,Delta County,"5,335",14.8,"1,496",20.7,990,18.4,"43,338"
26,43,MI,Dickinson County,"3,674",14.4,942,18.5,617,16.2,"45,174"
26,45,MI,Eaton County,"10,493",9.8,"3,316",14.4,"2,191",12.7,"57,088"
26,47,MI,Emmet County,"3,793",11.6,"1,100",16.4,769,15.1,"50,191"
26,49,MI,Genesee County,"87,632",21.5,"31,400",33.2,"21,245",30.4,"41,787"
26,51,MI,Gladwin County,"4,646",18.5,"1,491",31,"1,024",28.5,"39,721"
26,53,MI,Gogebic County,"2,961",20.9,752,30.7,523,28.4,"33,600"
26,55,MI,Grand Traverse County,"8,546",9.7,"2,504",13.5,"1,699",12.4,"55,592"
26,57,MI,Gratiot County,"6,709",18.5,"1,901",22.9,"1,255",20.4,"43,509"
26,59,MI,Hillsdale County,"7,351",16.6,"2,534",25.6,"1,678",22.7,"44,780"
26,61,MI,Houghton County,"6,280",18.7,"1,364",18.5,940,17.3,"39,126"
26,63,MI,Huron County,"4,469",14.1,"1,286",20.9,883,19,"41,678"
26,65,MI,Ingham County,"53,518",20.1,"13,449",23.7,"8,946",22,"45,840"
26,67,MI,Ionia County,"8,889",15.2,"2,685",18.5,"1,773",16.3,"48,681"
26,69,MI,Iosco County,"4,748",19,"1,319",31.4,933,30.7,"37,122"
26,71,MI,Iron County,"1,916",17.3,467,25.5,318,23.4,"35,961"
26,73,MI,Isabella County,"18,099",28.3,"2,589",21.7,"1,613",18.6,"42,431"
26,75,MI,Jackson County,"23,035",15.4,"8,274",24,"5,840",22.7,"46,670"
26,77,MI,Kalamazoo County,"47,221",18.9,"11,392",20.4,"7,585",18.7,"46,283"
26,79,MI,Kalkaska County,"2,998",17.4,985,27,699,25.9,"40,709"
26,81,MI,Kent County,"94,696",15.3,"31,167",20,"21,411",19.2,"53,342"
26,83,MI,Keweenaw County,281,12.7,79,21,55,18.8,"40,411"
26,85,MI,Lake County,"3,194",29.2,825,44.4,559,38.6,"30,990"
26,87,MI,Lapeer County,"9,590",11.1,"3,019",15.9,"2,163",14.6,"51,510"
26,89,MI,Leelanau County,"1,922",8.9,554,14.8,377,13.1,"60,622"
26,91,MI,Lenawee County,"13,651",14.5,"4,309",20.5,"2,963",19.1,"48,194"
26,93,MI,Livingston County,"11,312",6.1,"3,423",8.1,"2,277",6.9,"74,341"
26,95,MI,Luce County,"1,081",20.6,293,28.6,198,26.2,"37,590"
26,97,MI,Mackinac County,"1,682",15.4,461,25.6,338,24.4,"39,359"
26,99,MI,Macomb County,"104,347",12.3,"33,890",18.3,"23,745",17.1,"54,865"
26,101,MI,Manistee County,"3,822",16.6,"1,118",26.6,781,23.8,"37,477"
26,103,MI,Marquette County,"9,701",15.4,"1,975",16.5,"1,343",15.6,"44,735"
26,105,MI,Mason County,"4,637",16.3,"1,577",27.3,"1,044",24.5,"42,896"
26,107,MI,Mecosta County,"9,146",23,"2,460",30.8,"1,615",27.3,"41,572"
26,109,MI,Menominee County,"3,383",14.5,979,21.4,654,19.1,"42,191"
26,111,MI,Midland County,"9,740",11.9,"2,649",14.8,"1,737",12.8,"51,629"
26,113,MI,Missaukee County,"2,389",16.1,839,24.6,560,22.5,"40,455"
26,115,MI,Monroe County,"15,436",10.4,"4,938",15,"3,431",13.7,"57,719"
26,117,MI,Montcalm County,"12,197",20.4,"4,308",30.7,"3,008",28.8,"41,554"
26,119,MI,Montmorency County,"1,433",15.7,429,31.2,304,29.5,"37,961"
26,121,MI,Muskegon County,"33,197",20,"10,660",26.7,"7,129",24.3,"42,588"
26,123,MI,Newaygo County,"9,922",21,"2,986",27.5,"2,028",25.2,"41,588"
26,125,MI,Oakland County,"122,452",10,"33,586",12.4,"23,250",11.5,"69,378"
26,127,MI,Oceana County,"5,206",20.1,"1,875",30.7,"1,267",28.3,"41,166"
26,129,MI,Ogemaw County,"4,438",21.4,"1,378",35.8,953,33.3,"35,968"
26,131,MI,Ontonagon County,"1,084",17.8,247,30.8,167,25.7,"35,387"
26,133,MI,Osceola County,"4,643",20.4,"1,606",31.1,"1,113",29.1,"40,235"
26,135,MI,Oscoda County,"1,703",20.5,494,31.9,344,29.6,"33,975"
26,137,MI,Otsego County,"3,142",13.2,"1,035",20.6,711,19,"44,693"
26,139,MI,Ottawa County,"24,462",9.1,"6,545",9.7,"4,555",9.1,"60,577"
26,141,MI,Presque Isle County,"2,071",16.1,540,25.7,372,22.8,"39,420"
26,143,MI,Roscommon County,"4,882",20.7,"1,208",34.4,857,32.9,"35,002"
26,145,MI,Saginaw County,"32,739",17.4,"10,543",25.2,"6,563",21.4,"44,548"
26,147,MI,St. Clair County,"21,850",13.8,"6,773",19.7,"4,515",17.2,"50,303"
26,149,MI,St. Joseph County,"11,088",18.5,"3,936",26.6,"2,625",24.2,"43,687"
26,151,MI,Sanilac County,"6,028",14.7,"2,116",23.4,"1,446",21.2,"42,081"
26,153,MI,Schoolcraft County,"1,410",17.6,393,27.1,262,24.3,"39,539"
26,155,MI,Shiawassee County,"10,349",15.3,"3,444",23,"2,341",20.5,"47,882"
26,157,MI,Tuscola County,"8,304",15.6,"2,648",23.9,"1,854",22.1,"43,186"
26,159,MI,Van Buren County,"12,261",16.5,"4,184",23.5,"2,896",22.3,"46,715"
26,161,MI,Washtenaw County,"48,651",14.3,"9,762",14,"6,255",12.3,"62,861"
26,163,MI,Wayne County,"419,820",24.1,"147,432",35.2,"102,103",33.6,"41,434"
26,165,MI,Wexford County,"6,171",19,"2,158",29,"1,533",28.4,"39,807"
27,0,MN,Minnesota,"607,870",11.4,"186,025",14.8,"123,053",13.5,"61,473"
27,1,MN,Aitkin County,"2,306",14.9,645,23.9,432,21.1,"40,676"
27,3,MN,Anoka County,"25,800",7.6,"8,767",10.7,"5,969",9.8,"70,868"
27,5,MN,Becker County,"4,793",14.6,"1,536",19.1,"1,016",17.2,"51,116"
27,7,MN,Beltrami County,"8,056",18.5,"2,785",24.8,"1,862",24.1,"43,706"
27,9,MN,Benton County,"5,272",13.6,"1,412",14.8,892,13,"52,531"
27,11,MN,Big Stone County,640,12.8,176,17,122,16.9,"46,495"
27,13,MN,Blue Earth County,"11,095",17.9,"2,130",16.8,"1,372",15.3,"49,513"
27,15,MN,Brown County,"2,153",8.9,632,11.7,416,10.4,"52,272"
27,17,MN,Carlton County,"4,086",12.1,"1,085",13.7,702,12,"53,291"
27,19,MN,Carver County,"4,613",4.8,"1,477",5.5,973,4.7,"88,500"
27,21,MN,Cass County,"4,434",15.7,"1,521",25.9,"1,051",24.5,"45,179"
27,23,MN,Chippewa County,"1,371",11.5,480,17.5,291,14.5,"51,274"
27,25,MN,Chisago County,"3,251",6.2,921,7.3,613,6.4,"75,122"
27,27,MN,Clay County,"7,704",13.3,"2,063",14.7,"1,344",13.5,"55,560"
27,29,MN,Clearwater County,"1,540",17.8,574,26.8,382,23.7,"43,674"
27,31,MN,Cook County,537,10.4,136,16.2,90,14.4,"48,593"
27,33,MN,Cottonwood County,"1,473",12.9,513,18.9,344,17.8,"48,176"
27,35,MN,Crow Wing County,"6,815",10.9,"2,245",16.3,"1,449",14.4,"50,162"
27,37,MN,Dakota County,"29,892",7.3,"9,827",9.6,"6,516",8.7,"76,269"
27,39,MN,Dodge County,"1,531",7.6,564,10.2,377,8.9,"68,777"
27,41,MN,Douglas County,"3,474",9.6,973,12.7,643,11.4,"52,298"
27,43,MN,Faribault County,"1,866",13.5,630,21.1,444,20.3,"48,163"
27,45,MN,Fillmore County,"2,360",11.6,826,16.9,561,15.7,"52,444"
27,47,MN,Freeborn County,"3,774",12.5,"1,216",18.4,806,16.8,"47,203"
27,49,MN,Goodhue County,"4,377",9.6,"1,232",11.9,867,11.3,"60,869"
27,51,MN,Grant County,615,10.5,219,17.3,151,16.3,"48,179"
27,53,MN,Hennepin County,"154,785",13,"45,438",17.1,"29,503",15.9,"64,490"
27,55,MN,Houston County,"1,560",8.4,422,10.7,276,9.2,"59,900"
27,57,MN,Hubbard County,"2,491",12.2,817,19.3,549,18.1,"47,944"
27,59,MN,Isanti County,"2,971",7.8,"1,073",11.7,736,10.7,"65,342"
27,61,MN,Itasca County,"6,545",14.7,"2,037",21.8,"1,362",19.9,"48,525"
27,63,MN,Jackson County,992,9.8,343,15,240,14.4,"53,700"
27,65,MN,Kanabec County,"2,166",13.8,707,21,461,17.8,"48,908"
27,67,MN,Kandiyohi County,"4,783",11.5,"1,823",18.7,"1,220",17.4,"57,405"
27,69,MN,Kittson County,427,9.9,130,13.6,88,12.2,"50,372"
27,71,MN,Koochiching County,"1,933",15.3,536,22.5,373,20,"44,113"
27,73,MN,Lac qui Parle County,700,10.4,198,14.3,139,13.5,"48,245"
27,75,MN,Lake County,"1,098",10.5,300,15.3,193,13.5,"52,381"
27,77,MN,Lake of the Woods County,412,10.7,131,18.6,90,17,"44,727"
27,79,MN,Le Sueur County,"2,434",8.9,730,10.9,515,10.1,"61,665"
27,81,MN,Lincoln County,577,10.2,170,13.2,117,12.1,"48,449"
27,83,MN,Lyon County,"2,839",11.5,990,15.7,677,15.2,"53,552"
27,85,MN,McLeod County,"2,797",7.9,941,11.2,660,10.7,"60,114"
27,87,MN,Mahnomen County,"1,063",19.6,535,32.6,357,32.7,"39,926"
27,89,MN,Marshall County,891,9.6,272,12.8,188,12.1,"54,433"
27,91,MN,Martin County,"2,434",12.2,840,19.5,558,17.4,"52,042"
27,93,MN,Meeker County,"2,268",10,736,13.1,501,12,"54,354"
27,95,MN,Mille Lacs County,"3,035",12,"1,047",17.3,713,16.2,"48,434"
27,97,MN,Morrison County,"3,839",11.8,"1,205",15.8,823,14.7,"50,685"
27,99,MN,Mower County,"4,700",12.1,"1,557",16.3,"1,080",15.7,"47,537"
27,101,MN,Murray County,796,9.6,240,13.3,161,12.3,"52,219"
27,103,MN,Nicollet County,"3,134",10.2,814,11.4,550,10.5,"61,279"
27,105,MN,Nobles County,"2,769",13,"1,011",18.1,634,16.5,"50,684"
27,107,MN,Norman County,868,13.4,287,19,190,16.4,"51,597"
27,109,MN,Olmsted County,"14,462",9.8,"4,718",12.9,"3,137",12.1,"69,430"
27,111,MN,Otter Tail County,"6,363",11.2,"1,948",16.1,"1,333",15.2,"51,510"
27,113,MN,Pennington County,"1,274",9.3,401,12.7,273,12.3,"50,905"
27,115,MN,Pine County,"4,762",17.5,"1,459",25.1,933,21.3,"42,157"
27,117,MN,Pipestone County,"1,110",12.2,407,18.1,274,16.7,"47,164"
27,119,MN,Polk County,"3,875",12.7,"1,150",15.8,768,14.6,"50,175"
27,121,MN,Pope County,"1,129",10.4,306,13.3,212,12.9,"51,343"
27,123,MN,Ramsey County,"85,264",16.5,"29,535",24.1,"19,869",23.4,"55,070"
27,125,MN,Red Lake County,368,9.2,114,11.5,74,10.7,"48,188"
27,127,MN,Redwood County,"1,886",12.4,678,18.3,460,16.9,"49,934"
27,129,MN,Renville County,"1,661",11.3,570,17.1,401,16.4,"54,386"
27,131,MN,Rice County,"7,510",13,"2,296",16,"1,402",13.3,"60,317"
27,133,MN,Rock County,890,9.6,282,12.1,185,10.8,"55,352"
